Comment,Like,Transfer,Co_oridinates,id,Content,PubTime,Tools,ID
14,41,19,,2417139911-M_DocHR3ASY,市属各大公园近日集中进入春季赏花游园高峰，玉渊潭、北京植物园、香山公园人气指数近期持续飙升，迎来大批游客。小编建议游客朋友合理安排时间，尽量选择公共交通工具前往。,03月27日 17:06 ,360安全浏览器,2417139911
1,4,1,,2417139911-M_DocC6FUfL, [话筒]当前，全路网交通指数回落至5.7，城市路网整体压力处于轻度拥堵级别。,03月27日 16:52 ,360安全浏览器,2417139911
4,4,5,,2417139911-M_DocvA5Uee,话筒]当前，机场高速出京方向三元桥至四元桥路段交通流量大。请途经车辆注意安全驾驶。(市交通委TOCC与机场高速公司联合提供),03月27日 16:36 ,360安全浏览器,2417139911
0,5,1,,2417139911-M_DocesFCqz, [话筒]当前，全路网交通指数6.3，城市路网整体压力处于中度拥堵级别。提醒您尽量选择公共交通或错峰出行。,03月27日 15:54 ,360安全浏览器,2417139911
0,2,3,,2417139911-M_DobC076vQ,话筒]当前，京承高速进京方向沙峪桥至吉祥寺桥交通流量大。请准备出行的朋友避开高峰时段和路段，选择适当的绕行路线，以免影响您的出行计划。(市交通委TOCC与首发集团联合提供),03月27日 14:19 ,360安全浏览器,2417139911
1,7,2,,2417139911-M_DoaZI5lk9,话筒]当前，机场高速进京方向温榆桥至苇沟路段交通流量大，目前杨林路段交通恢复正�,iPhone 6s Plus,2191542470
0,0,0,,2191542470-M_DdvKh9BUy,在泰国古时，有一条恶龙每年要求献祭一个处女。村里每年都会有一个少年英雄自愿去除掉恶龙，但这些人都没有活着回来。有个人就暗暗跟着少年，他看到少年来到龙穴勇猛搏斗，用利剑刺穿龙的身体。少年坐在龙尸上看着周围的金银财宝，渐渐的头上长出了龙角，身上长出来龙鳞......,01月17日 09:21 ,iPhone 6s Plus,2191542470
0,1,0,,2191542470-M_Dducu7f3E,再忙一会就可以吃早饭了……,01月17日 05:25 ,iPhone 6s Plus,2191542470
1,0,0,,2191542470-M_DcRwtw215,向来缘浅，奈何情深...,01月13日 02:57 ,iPhone 6s Plus,2191542470
0,0,0,,2191542470-M_DcwaoeRJH,2016.1.9 苏州莱俊德宣传片（中魏传媒） ,01月10日 20:35 ,分享按钮,2191542470
0,0,0,,2191542470-M_DcgiWC3Gk,还没法入睡...,01月09日 04:12 ,iPhone 6s Plus,2191542470
0,156,332,,2248449693-M_Dojmh7QQb,白头偕老这件事其实和爱情无关，只不过是忍耐。。。但忍耐却是一种爱。所以，真正爱你的人，其实就是愿意一直忍耐你的人~~~,03月28日 10:03 ,微博 weibo.com,2248449693
1,103,330,,2248449693-M_Doizyz9U5,如果我不爱你，我就不会思念你，我就不会妒忌你身边的异性，我也不会失去自信心和斗志，我更不会痛苦。如果我能够不爱你，那该多好~~~,03月28日 08:03 ,微博 weibo.com,2248449693
0,69,138,,2248449693-M_DoeE1x03h,眼睛为她下着雨，心却为她打着伞，这就是爱情。。。。,03月27日 22:03 ,微博 weibo.com,2248449693
0,46,149,,2248449693-M_DoefFyfem,关于爱情，我想那是一种习惯，习惯了关心一个人和被一个人关心，习惯了两个人在一起，习惯了有人紧紧的抱着你，习惯了有淡淡的亲吻，习惯了有暖暖的笑脸，习惯了有一个人在你心里，习惯了有一个人哄你睡觉，习惯了有一个人叫你宝贝，爱情就是习惯了另一个人的习惯~~,03月27日 21:03 ,微博 weibo.com,2248449693
10,61,336,,2248449693-M_Doe3hkcNm,老爸]想一直陪你走过人生每一个征程！看完眼眶一热，真是父爱如山。但看到最后还是忍不住鼻子一酸。,03月27日 20:32 ,360安全浏览器,2248449693
0,109,360,,2248449693-M_DodRjAN2B,谁不虚伪，谁不善变，谁都不是谁的谁。又何必把一些人，一些事看的那么重要~~,03月27日 20:03 ,微博 weibo.com,2248449693
0,66,176,,2248449693-M_DodsXFple,不管是友情还是爱情，你来，我信你不会走。你走，我当你没来过。我相信，真正在乎我的人，是不会被别人抢走的~~,03月27日 19:03 ,微博 weibo.com,2248449693
1,161,494,,2248449693-M_Dod4C0OqL,没有人厌恶爱情，但所有人都厌倦等待，猜测，道歉和伤害，以及无法兑现的承诺~~~,03月27日 18:03 ,微博 weibo.com,2248449693
0,362,472,,2248449693-M_DochU4BlM,我们要走到最后，要结婚，要过日子，要相濡以沫，要携手终身……我怀着这样的想法和你在一起，为了到花甲之年依然有句我爱你~~,03月27日 16:03 ,微博 weibo.com,2248449693
1,117,328,,2248449693-M_Dobvc8uA1,渐渐知道了，太在乎别人，往往会伤害自己；渐渐知道了，对自己好的人，会随着时间流逝越来越少；渐渐知道了，很多东西是可遇而不可求的，很多东西只能拥有一次；渐渐知道了，真心对一个人好不一定有回报，而你忽略的人可能最重视你；渐渐知道了，现实如此无奈，自己长大了~~,03月27日 14:03 ,微博 weibo.com,2248449693
0,0,0,,2972241745-M_AC7tPhHKF,我刚刚更换了微博封面图，你的封面由你做主，大家快来个性化你的专属封面吧！,2014-03-22 09:20:03 ,微博客户端,2972241745
92,63,127,,2427279572-M_DnoyNsqgB,碎纸机闹钟，铃声响起如果不及时关闭，它便开始一点点将百元大钞切碎,03月22日 09:27 ,360安全浏览器,2427279572
93,64,126,,2427279572-M_DmtW6bRO9,【微软全息眼镜HoloLens来了：3000美元！】去年初15-M_DaRE25KPt,世界这么大，总tm有人不知好歹[怒骂][怒骂][怒骂] ,2015-12-30 23:35:56 ,iPhone 6 Plus,1752362315
0,0,0,"41.802269,123.467361",1752362315-M_CDzPvwZhZ,馋嘴][馋嘴][馋嘴] ,2015-10-04 20:49:17 ,iPhone 6 Plus,1752362315
0,0,0,"41.810532,123.4105",1752362315-M_CDzP8cUqw,赞][赞][赞] ,2015-10-04 20:48:21 ,iPhone 6 Plus,1752362315
0,0,0,"40.12788,122.004051",1752362315-M_CDgd7rtVs,分享图片 ,2015-10-02 18:52:31 ,iPhone 6 Plus,1752362315
0,0,0,"40.27322,122.181221",1752362315-M_CD88NgW9z,分享图片 ,2015-10-01 22:19:53 ,iPhone 6 Plus,1752362315
0,128,3,,2249329802-M_DoeN52aWP,晚安☾,03月27日 22:25 ,iPhone 6,2249329802
20,184,13,,2249329802-M_DobK1a4tl,我有一个很好的女朋友 我们不是情侣不是LES 但是我爱她,03月27日 14:39 ,iPhone 6,2249329802
1,317,19,,2249329802-M_Do67VgdFy,“如果有一天 你找不到我了 千万不要难过 不是我不爱你了 也不是你错过我了 而是我终于有了勇气离开 但请你记得 在这之前 我真的有傻傻的等过”,03月27日 00:21 ,,2249329802
1,33,1,,2249329802-M_Do4pKkyf8,推荐大家一个妹子☻ 反正我看人先看鞋的 她家的鞋子很好看 款式很多哦😋并且每天都更新韩国手机壳✡ 有兴趣的宝宝们可以➕她VX：brxx777[仙人掌,03月26日 20:00 ,iPhone 6,2249329802
10,243,17,,2249329802-M_Do2N8qWu9,有一种瘦叫做你妈觉得你瘦[微笑,03月26日 15:52 ,iPhone 6,2249329802
0,203,6,,2249329802-M_DnWmIwSns,还不睡 我怎么进你梦里,03月25日 23:30 ,iPhone 6,2249329802
3,139,28,,2249329802-M_DnUght0go,“我行过许多地方的桥 看过许多次数的云 喝过许多种类的酒 却只爱过一个正当最好年龄的人”,03月25日 18:09 ,iPhone 6,2249329802
7,204,56,,2249329802-M_DnSRzA9qu,“希望你明白 我是真的等了你很久 一直等到失去耐心和勇气 才不得不让自己放下 那种感觉我无法给你描述 毕竟你也不懂 反正遇上一个喜欢自己的人不是什么容易的事儿 来日方长 你只是刚好错过了一个我”,03月25日 14:36 ,iPhone 6,2249329802
0,226,39,,2249329802-M_DnMwQqdwj,“这辈子走过最崎岖的路 就是你的套路”,03月24日 22:28 ,iPhone 6,2249329802
0,150,3,,2249329802-M_Dnqu24bYo,/,03月22日 14:21 ,iPhone 6,2249329802
0,1,0,,3913886039-M_DosDpCCMs,纯素颜、不用滤镜，竟然也敢录化妆视频~女侠，干了这一碗。BTW，里面那个气垫BB送我一个吧~ ,9分钟前 ,微博 weibo.com,3913886039
1,137,55,,3913886039-M_DosvjyPzg,不被爱是常态，被爱是中彩票，很多人不明白这点。,29分钟前 ,微博 weibo.com,3913886039
24,138,1085,,3913886039-M_DosnBw8o6,《太阳的后裔》口哨歌现场版，一首让人心动的歌，太暖，太好听！[爱你,48分钟前 ,微博 weibo.com,3913886039
18,357,401,,3913886039-M_DorZfu8c8,二十多岁的年龄真的很尴尬 不像早恋一样不顾一切 不像工作一样那么稳定 不够成熟也不够幼稚 没有能力却有野心 自己都还不稳定 怎么敢爱别人,今天 08:01 ,微博 weibo.com,3913886039
25,279,303,,3913886039-M_DorATe5nL,我是多想有一个家。多想，有个人来到我身边说，“我们一起生活吧。”可以一起起床，上班，下班，买菜，做饭，洗碗，散步，看电视，逛超市，周末看电影，假期去旅行。为这些最平凡的愿望，无论还有多少年，我都会尽我最大努力等下去的。,今天 07:01 ,微博 weibo.com,3913886039
12,342,257,,3913886039-M_Dop2cwwMg,听有人提起我是你的初衷，你曾几度眼眶泛红。,今天 00:30 ,微博 weibo.com,3913886039
830,218,74,,3913886039-M_DooQq8KDw,【深夜话题】说说，你会参加前任的婚礼吗？,今天 00:01 ,微博 weibo.com,3913886039
47,459,463,,3913886039-M_DooNZ5OXn,你是否在夜深人静的时候 安静的想着一个人 回忆着仅有的甜蜜 你想着想着就感觉委屈了 然后你就情不自禁的哭了 你哭着哭着就累了 然后你就带着浅浅的泪痕睡着了,03月28日 23:55 ,微博 we�腐如在客厅睡觉_前瞻资讯 - 前瞻网 ,2014-05-26 17:44:41 ,百度分享,5097133139
0,0,0,,5097133139-M_B5Lpn3tsq,我的博客今天0岁8天了，我领取了新新博主徽章。原文地址:,2014-05-24 13:03:12 ,新浪博客,5097133139
0,1,0,,5097133139-M_B5CW32Bv1,发表了博文 《自述：一个16岁小女孩惨遭的非人性虐待（父亲强行开苞，老师不断性侵，母亲被迫卖淫）（一）》 - 我是一个17岁的初中女孩，对于许多同龄女孩来说，这是一个人生的黄金期，充满了快乐与希望。但 ,2014-05-23 15:28:59 ,新浪博客,5097133139
256,3260,110,,1506088515-M_DodhraYh3,风一样的,03月27日 18:34 ,iPhone 6 Plus,1506088515
469,3523,170,,1506088515-M_Dn98UoYf8,女孩]🏻：天气暖和就喜欢拍照,03月20日 18:12 ,iPhone 6 Plus,1506088515
282,4113,122,,1506088515-M_DmQhszhlq,周末～[得意地笑,03月18日 18:11 ,iPhone 6 Plus,1506088515
613,1262,13709,,1506088515-M_DmHS3amLR,太空很神秘、很大……可是又很远，希望它可以带我们去到我们想去的太空，拥有属于我们的大乐园！！！一起期待,03月17日 20:46 ,iPhone 6 Plus,1506088515
217,2716,88,,1506088515-M_Dm5rLvD0h,怀念[心]一下上周的开心周末，早餐能和梦工厂的动画人物一起，是入住酒店可爱房间之后的第二个惊喜！葡萄妹实在不忍心下口吃这些萌物～[好喜欢][好喜欢][好喜欢,03月13日 18:57 ,iPhone 6 Plus,1506088515
305,2499,356,,1506088515-M_DlXb05HsW,“在成长中行走，在行走中成长⋯⋯”,03月12日 21:54 ,秒拍客户端,1506088515
219,5396,66,"22.14806,113.564987",1506088515-M_DkSsXjnHs,能去见见“大明星”阿宝🐼，葡小萄和弟弟的内心难以抑制的激动！功夫熊猫3澳门首映全英文版，姐姐半听半看字幕，弟弟全靠猜，但也全情投入看完全程，出了影院就问哪能学气功？[眼泪]开心周末，完美！ ,03月05日 20:04 ,iPhone 6 Plus,1506088515
460,8828,103,,1506088515-M_DkcsgsXog,三月·春天，你好啊！[可爱,03月01日 09:07 ,iPhone 6 Plus,1506088515
280,9348,93,,1506088515-M_Djcw4h6cH,昨天新学期第一天，不忘约,02月23日 19:26 ,iPhone 6 Plus,1506088515
365,4979,141,,1506088515-M_DiJlLh4A9,收收心,02月20日 17:11 ,iPhone 6 Plus,1506088515
3330,2449,1879,,2366566374-M_DeaWijTc1,2016猴年春晚吉祥物发布，是春晚历史上第二任吉祥物。名字叫康康，寓意是康健安泰，康乐吉祥。,01月21日 18:14,,2366566374
1083,3360,1082,,2366566374-M_Dea7Yh3T6,哈尔滨市民向空中泼洒热水的照片，瞬间成冰凌。（来自新华网）,01月21日 16:10,,2366566374
512,1350,648,,2366566374-M_De4uUoadN,  [祈祷]🏻,01月21日 01:50,,2366566374
469,2191,314,,2366566374-M_Dd8Tmh8oH,近期各地出现的冰柱 ，你那儿结冰了吗？！[发红包啦]（2016.1）,01月14日 23:11,,2366566374
1176,7968,1672,,2366566374-M_Dd8rtkp1U,潜龙二号  首潜成功 [发红包啦][强] 赞,01月14日 22:02,,2366566374
7286,13064,18568,,2366566374-M_Dd8bJ2xZJ,一年里你打了多少个电话？发了多少次邮件？但，你又贴了几张邮票？新春将至，提笔写一封家书寄上思念，我们或许无法用一张薄薄的信纸承载真情，却可以邮寄关爱。写一封信，用最原始的方式，回忆最初的感动。,01月14日 21:23,,2366566374
711,13804,874,,2366566374-M_Db1en5BUR,2016，新年快乐！[发红包啦][抢到啦,01月01日 00:00,,2366566374
2989,2980,1657,,2366566374-M_DaxDQAh4T,2016年，你对自己有怎样的期望与要求：________________ 。,2015-12-28 20:40:33,,2366566374
307,4520,637,,2366566374-M_DauSHsj0k,家是中国文化的核心，不要因为忙碌而忽略了对家人的陪伴。快过年了，多回家陪陪父母，不要问时间都去哪儿了，有一种时间就是在你回家的路上。常回家看看，愿大家一切都好！,2015-12-28 13:38:54,,2366566374
2319,1154,954,,2366566374-M_DaeWFAjmA,用一句话总结你的2015 : （ ___________ ）。,2015-12-26 21:04:44,,2366566374
0,13,0,,2468361067-M_DoeNf3eLw,"""珠落玉盘""吴玉霞琵琶与北京交响乐团音乐会,就在今晚国家大剧院成功上演[鲜花][鲜花][鲜花",03月27日 22:25 ,,2468361067
5,20,1,,2468361067-M_DnjHCrM7Q,"美丽的海滨之城,大连站圆满的结束了,[鲜花][鲜花][鲜花]每位学员都非常的认真[good][good][good]我们就象朋友一样共同度过了紧张而充实的几天,传承和发扬古筝的道路任重而道远![心][心][心",03月21日 21:05 ,,2468361067
4,20,0,,2468361067-M_DlJwL60uM,83岁高龄的何占豪老师[good][good][good]，何老师以一曲『梁祝』而家喻户晓！古筝曲『临安遗恨』，『茉莉芬芳』都是大家非常熟悉的作品[耶][耶][耶,03月11日 11:09 ,New HTC One,2468361067
7,8,0,,2468361067-M_DeugdEJ3Q,几十年来冬天里最冷的一天！又到了寒假连续考级的日子，同学们和家长们真心的不容易，音乐的道路任重而道远！[心][心][心,01月23日 19:25 ,New HTC One,2468361067
0,8,0,,2468361067-M_D9rciF9kf,聆听音乐，感受中国！ 让我们相约在2016*1*1博鳌新年音乐会[爱你][爱你][爱你][爱你] ,2015-12-21 14:25:54 ,New HTC One,2468361067
3,11,0,,2468361067-M_D978xAPtU,"福建泉州站圆满的结束了[耶][耶][耶]在此感受到古筝作为传统乐器的庞大力量!学员们认真热情,短暂的几天里留下了我们彼此的琴声、笑声[爱你][爱你][爱你]感谢主办方!期待下次再见[心][心][心",2015-12-19 11:21:42 ,,2468361067
2,13,0,,2468361067-M_D6Zd2vIlM,"新专辑银川站圆满的结束了[干杯][干杯][干杯],看到那么多的朋友和家长特意为我而来,心中充满了温暖和感动[心][心][心]!希望美妙的音乐带给大家无限的享受,感谢此次活动给予大力支持的朋友们![爱你][爱你][爱你",2015-12-05 11:30:12 ,,2468361067
3,5,0,,2468361067-M_D4RKXfnmT,美轮美奂的～朋友们周末愉快[爱你][鲜花,2015-11-21 12:51:10 ,New HTC One,2468361067
6,17,7,,2468361067-M_D21NawllN,"新专辑刚发行,就受邀赴山东参加""百纳合音""艺术支教活动的启动仪式[给力][给力][给力]!并和著名的敬一丹老师共同签售我们的新成果[心][心][心",2015-11-02 20:53:11 ,,2468361067
6,5,2,,2468361067-M_D1wfdsjKF,金秋十月，丹桂飘香！收获的季节，期待已久的个人专辑终于上市了，衷心感谢人民音乐出版社给予的大力支持！[心][心][心,2015-10-30 12:34:22 ,New HTC One,2468361067
2,1,0,,2446378731-M_Di9qa4qQc,分享图片,02月16日 21:43 ,Android,2446378731
0,6,0,,2446378731-M_DgQzgEtGs,新的一年开始啦[抢到啦][抢到啦][抢到啦][发红包啦][发红包啦][发红包啦,02月08日 07:53 ,Android,2446378731
2,7,1,,2446378731-M_DgrOFtNqw,就是喜欢光头的你[不好意思][不好意思][羞嗒嗒][羞嗒嗒]哈喽～～光头凡[色]不想当段子手的歌手不是好演员[鼓掌][鼓掌][鼓掌,02月05日 16:52 ,秒拍安卓版,2446378731
3,4,0,,2446378731-M_DelFmaxwn,举手投足间尽显优雅，喜欢你各种样子各种风格，WULI茜茜仙女，就是这么喜欢你[色][色][兔子][兔子,01月22日 21:32 ,秒拍安卓版,2446378731
4,6,0,,2446378731-M_Dd8FmpJVb,Happy  Happy   Birthday  !,01月14日 22:36 ,Android,2446378731
0,2,0,,2446378731-M_Db8FHfdKA,you must always have faith in yourself !  ,01月01日 18:56 ,Android,2446378731
3,5,0,,2446378731-M_D9WWZfrAQ,分享一张女神发来的圣诞树[吐舌头][吐舌头]祝大家平安夜，圣诞节快乐哈[哈哈][哈哈][哈哈][爱你][爱你][挤眼,2015-12-24 23:16:04 ,Android,2446378731
3,5,0,,2446378731-M_D9A4gFtsd,冬至到了，你吃饺子了吗[微笑][微笑][哆啦A梦微笑][哆啦A梦微笑][哆啦A梦微笑,2015-12-22 13:00:50 ,Android,2446378731
2,5,0,,2446378731-M_D9bTDyt8B,我的睡眠是一本随意摊开的书，每一段都文笔优美可以朗读。[微风][微风][月亮,2015-12-19 23:28:43 ,Android,2446378731
0,2,0,,2446378731-M_D8Xl83bx6,绿色的草地，黄色的连衣裙，明媚的阳光，细碎的短发，赤着的脚丫ﺭ聚会。也许你完成了一次了不起的旅行。这些，你一定都有拍照记录下来吧！记得保存好这些照片哦！因为第九届宝宝树春天照片秀就要开始啦！！！,2015-05-20 11:50:57 ,微博 weibo.com,3561676420
